Date,High,Low,Close
17-08-2022 16:37:00,23876.23000000,23866.41000000,23876.23000000
17-08-2022 16:38:00,23883.94000000,23871.72000000,23880.42000000
17-08-2022 16:39:00,23880.62000000,23875.07000000,23880.62000000
17-08-2022 16:40:00,23879.59000000,23854.63000000,23857.24000000
17-08-2022 16:41:00,23857.24000000,23857.24000000,23857.24000000
17-08-2022 16:42:00,23859.46000000,23854.31000000,23854.31000000
17-08-2022 16:43:00,23865.54000000,23858.57000000,23860.52000000
17-08-2022 16:44:00,23859.89000000,23851.98000000,23851.98000000
17-08-2022 16:45:00,23853.71000000,23851.58000000,23853.71000000
17-08-2022 16:46:00,23848.43000000,23845.38000000,23845.38000000
17-08-2022 16:47:00,23850.68000000,23832.87000000,23836.89000000
17-08-2022 16:48:00,23838.69000000,23834.19000000,23835.76000000
17-08-2022 16:49:00,23844.66000000,23823.79000000,23835.76000000
17-08-2022 16:50:00,23845.33000000,23831.25000000,23832.56000000
17-08-2022 16:51:00,23829.48000000,23818.77000000,23818.94000000
17-08-2022 16:52:00,23823.97000000,23812.61000000,23813.79000000
17-08-2022 16:53:00,23819.08000000,23813.58000000,23813.58000000
17-08-2022 16:54:00,23828.36000000,23811.30000000,23828.36000000
17-08-2022 16:55:00,23819.16000000,23819.16000000,23819.16000000
17-08-2022 16:56:00,23819.92000000,23815.63000000,23816.79000000
17-08-2022 16:57:00,23816.79000000,23816.79000000,23816.79000000
17-08-2022 16:58:00,23816.28000000,23806.45000000,23816.28000000
17-08-2022 16:59:00,23841.15000000,23823.80000000,23835.24000000
17-08-2022 17:00:00,23835.70000000,23824.32000000,23827.42000000
17-08-2022 17:01:00,23820.54000000,23816.19000000,23820.54000000
17-08-2022 17:02:00,23821.17000000,23811.37000000,23811.37000000
17-08-2022 17:03:00,23820.81000000,23811.63000000,23811.63000000
17-08-2022 17:04:00,23812.52000000,23806.45000000,23806.45000000
17-08-2022 17:05:00,23812.76000000,23800.56000000,23805.21000000
17-08-2022 17:06:00,23816.98000000,23807.52000000,23815.15000000
17-08-2022 17:07:00,23819.32000000,23811.12000000,23811.12000000
17-08-2022 17:08:00,23816.40000000,23798.71000000,23798.71000000
17-08-2022 17:09:00,23798.85000000,23781.12000000,23781.12000000
17-08-2022 17:10:00,23793.27000000,23780.00000000,23782.84000000
17-08-2022 17:11:00,23783.86000000,23775.04000000,23782.44000000
17-08-2022 17:12:00,23779.44000000,23763.45000000,23768.89000000
17-08-2022 17:13:00,23771.98000000,23744.22000000,23751.04000000
17-08-2022 17:14:00,23755.40000000,23703.00000000,23719.06000000
17-08-2022 17:15:00,23759.29000000,23702.79000000,23739.59000000
17-08-2022 17:16:00,23767.37000000,23746.96000000,23757.17000000
17-08-2022 17:17:00,23778.81000000,23755.16000000,23775.84000000
17-08-2022 17:18:00,23780.06000000,23736.33000000,23763.60000000
17-08-2022 17:19:00,23769.97000000,23742.93000000,23744.19000000
17-08-2022 17:20:00,23750.40000000,23732.95000000,23745.20000000
17-08-2022 17:21:00,23762.26000000,23745.93000000,23754.68000000
17-08-2022 17:22:00,23770.00000000,23759.39000000,23759.49000000
17-08-2022 17:23:00,23756.76000000,23739.05000000,23739.61000000
17-08-2022 17:24:00,23746.97000000,23737.19000000,23746.97000000
17-08-2022 17:25:00,23743.01000000,23737.09000000,23737.38000000
17-08-2022 17:26:00,23749.95000000,23733.96000000,23743.17000000
17-08-2022 17:27:00,23758.04000000,23747.63000000,23756.80000000
17-08-2022 17:28:00,23754.14000000,23744.76000000,23752.06000000
17-08-2022 17:29:00,23790.60000000,23761.17000000,23790.60000000
17-08-2022 17:30:00,23779.57000000,23717.16000000,23740.46000000
17-08-2022 17:31:00,23770.03000000,23740.60000000,23762.21000000
17-08-2022 17:32:00,23777.93000000,23766.00000000,23777.93000000
17-08-2022 17:33:00,23792.21000000,23776.89000000,23783.40000000
17-08-2022 17:34:00,23788.93000000,23782.22000000,23787.10000000
17-08-2022 17:35:00,23789.32000000,23779.13000000,23786.53000000
17-08-2022 17:36:00,23786.80000000,23763.79000000,23778.70000000
17-08-2022 17:37:00,23782.02000000,23771.68000000,23779.24000000
17-08-2022 17:38:00,23789.54000000,23776.63000000,23787.94000000
17-08-2022 17:39:00,23785.35000000,23751.90000000,23753.34000000
17-08-2022 17:40:00,23748.85000000,23740.08000000,23741.10000000
17-08-2022 17:41:00,23773.40000000,23735.93000000,23768.28000000
17-08-2022 17:42:00,23786.54000000,23772.12000000,23777.23000000
17-08-2022 17:43:00,23774.98000000,23758.12000000,23762.25000000
17-08-2022 17:44:00,23765.90000000,23758.27000000,23760.27000000
17-08-2022 17:45:00,23763.78000000,23745.85000000,23746.54000000
17-08-2022 17:46:00,23756.04000000,23745.32000000,23749.55000000
17-08-2022 17:47:00,23764.41000000,23750.89000000,23758.13000000
17-08-2022 17:48:00,23758.72000000,23749.81000000,23754.43000000
17-08-2022 17:49:00,23751.91000000,23745.71000000,23751.84000000
17-08-2022 17:50:00,23753.18000000,23747.24000000,23752.42000000
17-08-2022 17:51:00,23766.02000000,23758.03000000,23765.08000000
17-08-2022 17:52:00,23764.47000000,23752.14000000,23755.01000000
17-08-2022 17:53:00,23771.51000000,23759.52000000,23759.52000000
17-08-2022 17:54:00,23771.42000000,23760.95000000,23760.95000000
17-08-2022 17:55:00,23763.80000000,23756.12000000,23761.23000000
17-08-2022 17:56:00,23778.04000000,23754.53000000,23778.04000000
17-08-2022 17:57:00,23787.28000000,23771.48000000,23771.48000000
17-08-2022 17:58:00,23797.70000000,23782.08000000,23796.57000000
17-08-2022 17:59:00,23798.00000000,23790.14000000,23793.64000000
17-08-2022 18:00:00,23811.06000000,23792.01000000,23804.98000000
17-08-2022 18:01:00,23801.47000000,23800.55000000,23801.47000000
17-08-2022 18:02:00,23781.70000000,23781.70000000,23781.70000000
17-08-2022 18:03:00,23794.53000000,23789.28000000,23792.16000000
17-08-2022 18:04:00,23811.42000000,23800.00000000,23808.06000000
17-08-2022 18:05:00,23808.06000000,23808.06000000,23808.06000000
17-08-2022 18:06:00,23801.06000000,23798.92000000,23798.92000000
17-08-2022 18:07:00,23801.78000000,23789.26000000,23797.10000000
17-08-2022 18:08:00,23806.16000000,23798.54000000,23802.46000000
17-08-2022 18:09:00,23803.29000000,23798.39000000,23798.39000000
17-08-2022 18:10:00,23824.15000000,23792.96000000,23816.75000000
17-08-2022 18:11:00,23816.75000000,23816.75000000,23816.75000000
17-08-2022 18:12:00,23823.43000000,23818.17000000,23823.43000000
17-08-2022 18:13:00,23818.33000000,23816.60000000,23818.33000000
17-08-2022 18:14:00,23819.42000000,23812.03000000,23812.03000000
17-08-2022 18:15:00,23811.17000000,23801.65000000,23811.17000000
17-08-2022 18:16:00,23811.17000000,23811.17000000,23811.17000000
17-08-2022 18:17:00,23810.62000000,23775.00000000,23780.58000000
17-08-2022 18:18:00,23798.53000000,23784.90000000,23795.74000000
17-08-2022 18:19:00,23807.60000000,23801.61000000,23805.40000000
17-08-2022 18:20:00,23816.90000000,23801.28000000,23813.84000000
17-08-2022 18:21:00,23806.11000000,23796.85000000,23804.46000000
17-08-2022 18:22:00,23804.66000000,23804.66000000,23804.66000000
17-08-2022 18:23:00,23809.23000000,23796.76000000,23796.76000000
17-08-2022 18:24:00,23795.38000000,23764.90000000,23777.43000000
17-08-2022 18:25:00,23785.91000000,23774.29000000,23774.29000000
17-08-2022 18:26:00,23766.67000000,23752.05000000,23752.05000000
17-08-2022 18:27:00,23766.00000000,23760.08000000,23763.64000000
17-08-2022 18:28:00,23760.28000000,23757.28000000,23758.46000000
17-08-2022 18:29:00,23765.62000000,23755.16000000,23765.62000000
17-08-2022 18:30:00,23764.85000000,23751.80000000,23764.85000000
17-08-2022 18:31:00,23762.54000000,23756.72000000,23756.72000000
17-08-2022 18:32:00,23752.90000000,23752.90000000,23752.90000000
17-08-2022 18:33:00,23761.24000000,23747.63000000,23761.14000000
17-08-2022 18:34:00,23756.11000000,23756.11000000,23756.11000000
17-08-2022 18:35:00,23768.86000000,23746.13000000,23746.13000000
17-08-2022 18:36:00,23753.32000000,23748.39000000,23748.39000000
17-08-2022 18:37:00,23757.70000000,23751.05000000,23751.36000000
17-08-2022 18:38:00,23749.08000000,23732.60000000,23740.89000000
17-08-2022 18:39:00,23764.34000000,23729.79000000,23762.54000000
17-08-2022 18:40:00,23750.61000000,23750.15000000,23750.15000000
17-08-2022 18:41:00,23757.77000000,23752.46000000,23757.77000000
17-08-2022 18:42:00,23755.63000000,23752.79000000,23755.63000000
17-08-2022 18:43:00,23756.26000000,23754.39000000,23756.26000000
17-08-2022 18:44:00,23747.10000000,23747.10000000,23747.10000000
17-08-2022 18:45:00,23742.44000000,23731.75000000,23733.72000000
17-08-2022 18:46:00,23756.90000000,23738.08000000,23756.90000000
17-08-2022 18:47:00,23757.03000000,23756.99000000,23756.99000000
17-08-2022 18:48:00,23756.90000000,23756.90000000,23756.90000000
17-08-2022 18:49:00,23770.62000000,23770.62000000,23770.62000000
17-08-2022 18:50:00,23773.30000000,23759.33000000,23763.92000000
17-08-2022 18:51:00,23763.92000000,23763.92000000,23763.92000000
17-08-2022 18:52:00,23758.33000000,23739.49000000,23744.75000000
17-08-2022 18:53:00,23745.43000000,23744.25000000,23745.43000000
17-08-2022 18:54:00,23748.67000000,23741.46000000,23747.20000000
17-08-2022 18:55:00,23747.73000000,23703.97000000,23708.11000000
17-08-2022 18:56:00,23719.27000000,23692.93000000,23700.70000000
17-08-2022 18:57:00,23727.58000000,23707.03000000,23727.58000000
17-08-2022 18:58:00,23744.93000000,23737.64000000,23739.21000000
17-08-2022 18:59:00,23746.37000000,23731.87000000,23742.86000000
17-08-2022 19:00:00,23746.14000000,23732.53000000,23740.81000000
17-08-2022 19:01:00,23740.57000000,23736.03000000,23736.03000000
17-08-2022 19:02:00,23745.40000000,23743.64000000,23743.64000000
17-08-2022 19:03:00,23751.06000000,23728.66000000,23728.66000000
17-08-2022 19:04:00,23733.95000000,23723.78000000,23726.12000000
17-08-2022 19:05:00,23725.46000000,23721.21000000,23721.21000000
17-08-2022 19:06:00,23725.55000000,23679.41000000,23711.17000000
17-08-2022 19:07:00,23729.60000000,23709.75000000,23729.60000000
17-08-2022 19:08:00,23756.57000000,23736.76000000,23742.60000000
17-08-2022 19:09:00,23748.72000000,23737.88000000,23746.64000000
17-08-2022 19:10:00,23760.09000000,23751.20000000,23760.09000000
17-08-2022 19:11:00,23760.64000000,23741.16000000,23747.01000000
17-08-2022 19:12:00,23749.75000000,23749.75000000,23749.75000000
17-08-2022 19:13:00,23749.32000000,23739.60000000,23739.60000000
17-08-2022 19:14:00,23732.28000000,23702.49000000,23710.45000000
17-08-2022 19:15:00,23708.82000000,23675.07000000,23707.88000000
17-08-2022 19:16:00,23709.67000000,23685.62000000,23685.62000000
17-08-2022 19:17:00,23685.30000000,23557.91000000,23612.90000000
17-08-2022 19:18:00,23645.16000000,23595.10000000,23645.16000000
17-08-2022 19:19:00,23648.32000000,23600.87000000,23600.87000000
17-08-2022 19:20:00,23625.98000000,23602.78000000,23625.98000000
17-08-2022 19:21:00,23620.01000000,23575.22000000,23587.89000000
17-08-2022 19:22:00,23608.06000000,23582.16000000,23599.80000000
17-08-2022 19:23:00,23612.90000000,23590.34000000,23592.98000000
17-08-2022 19:24:00,23613.63000000,23586.44000000,23613.63000000
17-08-2022 19:25:00,23617.50000000,23580.64000000,23580.64000000
17-08-2022 19:26:00,23580.64000000,23554.08000000,23573.73000000
17-08-2022 19:27:00,23573.86000000,23547.67000000,23548.50000000
17-08-2022 19:28:00,23589.48000000,23559.64000000,23585.31000000
17-08-2022 19:29:00,23619.09000000,23584.40000000,23619.09000000
17-08-2022 19:30:00,23630.82000000,23575.78000000,23583.73000000
17-08-2022 19:31:00,23601.06000000,23548.38000000,23573.96000000
17-08-2022 19:32:00,23570.58000000,23546.75000000,23561.65000000
17-08-2022 19:33:00,23588.72000000,23566.74000000,23583.24000000
17-08-2022 19:34:00,23586.11000000,23570.25000000,23581.79000000
17-08-2022 19:35:00,23603.13000000,23574.72000000,23603.13000000
17-08-2022 19:36:00,23630.71000000,23602.28000000,23625.93000000
17-08-2022 19:37:00,23665.19000000,23629.29000000,23656.16000000
17-08-2022 19:38:00,23679.73000000,23658.22000000,23676.84000000
17-08-2022 19:39:00,23681.51000000,23664.68000000,23670.77000000
17-08-2022 19:40:00,23712.04000000,23679.06000000,23701.74000000
17-08-2022 19:42:00,23728.65000000,23728.65000000,23728.65000000
17-08-2022 19:43:00,23719.47000000,23702.41000000,23702.41000000
17-08-2022 19:44:00,23720.65000000,23707.73000000,23709.42000000
17-08-2022 19:46:00,23714.76000000,23714.76000000,23714.76000000
17-08-2022 19:47:00,23699.70000000,23692.29000000,23697.55000000
17-08-2022 19:48:00,23713.49000000,23696.23000000,23696.23000000
17-08-2022 19:50:00,23713.83000000,23713.82000000,23713.83000000
